克罗恩病,0.0001900000
α1-抗胰蛋白酶缺乏症,0.0000500000
溃疡性结肠炎,0.0001600000
磷中毒,0.3333566667
轮状病毒所致胃肠炎,0.0000330000
类癌,0.0001000000
氯丙嗪类中毒,0.0000300000
氯喹中毒,0.0000080000
淋菌性肛门直肠炎,0.0020000000
阑尾寄生虫病,0.0000400000
轮状病毒性肠炎,0.1000000000
良性阵发性腹膜炎综合征,0.0000200000
痢疾后综合症,0.0000300000
蓝色橡皮泡痣综合症,0.0050000000
老年急性阑尾炎,0.0000750000
淋巴结-胆道综合征,0.0000175000
郎-奥韦综合征,0.0000450000
旅游者腹泻,0.0000010000
慢性胰腺炎,0.0000652000
Milk-Alkali综合征,0.0000100000
麦胶性肠病,0.0051500000
慢性溃疡性结肠炎,0.0011600000
弥漫性食管痉挛,0.0006000000
慢性胃炎,0.0
毛石肠梗阻综合征,0.0030000000
盲袢综合征,0.0000200000
尼曼－匹克氏病,0.0000001000
农药中毒,0.0001000000
脑肝肾综合征,0.0
浓缩胆汁综合征,0.0000250000
诺沃克类病毒胃肠炎,0.0000300000
粘连性肠梗阻,0.0010000000
囊性纤维化,0.0
脾破裂,0.5000000000
葡萄球菌食物中毒,0.0035000000
硼酸中毒,0.0002000000
脾功能亢进,0.0002500000
脾-肝综合征,0.0000010000
Plummer-Vinson综合征,0.0005000000
贲门癌,0.0001000000
盆底痉挛综合症,0.0001200000
强酸、强碱中毒,0.0000100000
汽油、煤油中毒,0.0050000000
汽油中毒,0.0002000000
强碱类中毒,0.0000900000
驱蛔灵中毒,0.0000150000
缺血性结肠炎,0.0001400000
缺血性肝炎,0.0010000000
倾倒综合征,0.3500000000
脐膨出-巨舌-巨大躯体综合征,0.0000300000
铅中毒,0.0050000000
乳头状腺瘤,0.0000300000
热带口炎性腹泻,0.0006000000
瑞氏综合症,0.0000010000
杀虫脒中毒,0.0003500000
砷中毒,0.0001000000
水合氯醛中毒,0.0000100000
四氯化碳中毒,0.0000001000
嗜酸细胞性胃肠炎,0.0008500000
食管异物,0.0010000000
十二指肠先天性缺如、闭锁和狭窄,0.0000800000
十二指肠血管性压迫综合征,0.0000350000
神经性呕吐,0.0002000000
食管癌,0.0001300000
上消化道出血,0.0200000000
十二指肠憩室梗阻性黄疸综合征,0.0000400000
十二指肠壅积症,0.0005000000
神经型食物中毒,0.0001000000
食物中毒,0.0300000000
食管失弛缓症,0.0007600000
食管憩室,0.0002000000
食管破裂,0.0000100000
食管平滑肌瘤,0.0035000000
食管瘢痕性狭窄,0.0000500000
食管贲门粘膜撕裂综合征,0.0
输入袢综合征,0.1250000000
食管损伤,0.0140000000
石膏综合征,0.0010000000
十二指肠憩室,1.1200000000
十二指肠白点综合征,0.0000250000
神经性肠梗阻综合症,0.0001000000
杀鼠剂中毒,0.0001000000
锑中毒,0.0000150000
铁中毒,0.0000040000
嗜酸性细胞胃肠炎,0.0000200000
特发性腹膜后纤维化,0.0000050000
铊中毒,0.0000001000
糖原累积症,0.0000100000
特发性非硬化性门脉高压综合征,0.0000100000
吞气症,0.0020000000
胃癌,0.0000155000
无机磷中毒,0.0003000000
五氯酚钠中毒,0.0000500000
胃心综合征,0.0000300000
胃损伤,0.0100000000
胃下垂,0.0000100000
胃轻瘫综合征,0.0000300000
胃平滑肌肉瘤,0.0000500000
胃扭转,0.0000400000
胃空肠输入袢综合征,0.0000200000
胃节律紊乱综合征,0.0001000000
胃肠道外瘘,0.0000300000
胃、十二指肠溃疡急性穿孔,0.0020000000
胃、十二指肠溃疡出血,0.0012000000
胃肠型食物中毒,0.1200000000
胃泌素瘤,0.0000070000
胃肠食物不耐受症,0.0500000000
胃肠道功能紊乱,0.0100000000
胃粘膜脱垂症,0.0002000000
胃切除后胆汁返流性胃炎,0.0000650000
胃潴留,0.0080000000
胃病,0.0020000000
无胆色素尿性黄疸综合征,0.0000150000
吻合口溃疡,0.0000650000
Whipple病,0.0000020000
胃肠道伴癌综合征,0.0000060000
戊型病毒性肝炎,0.0000350000
网膜肿瘤,0.0000080000
网膜原发性节段性梗死,0.0000050000
网膜炎,0.0005000000
网膜囊肿,0.0003000000
伪膜性肠炎,0.0001000000
胃息肉,0.0050000000
胃良性肿瘤,0.0000040000
小肠损伤,0.0003500000
小儿时期常见的呕吐,0.0150000000
先天性肠闭锁与狭窄,0.0005000000
先天性肠旋转异常,0.0000010000
蝎子螫伤,0.0100000000
锌中毒,0.0000300000
消化性溃疡,0.0300000000
先天性胆道闭锁,0.0000350000
消化道重复畸形,0.0000150000
小肠系膜损伤,0.0000500000
新生儿胆红素脑病,0.0210000000
先天性肥厚性幽门狭窄,0.0000250000
小儿厌食症,0.0500000000
先天性巨结肠,0.0002900000
小儿呕吐,0.1000000000
小儿急性胆囊炎,0.0090000000
小肠瘘,0.0000120000
细菌性肝脓肿,0.0010000000
下消化道出血,0.0000400000
小儿消化性溃疡,0.0010000000
小肠吸收不良综合征,0.0000100000
小儿急性胰腺炎,0.0300000000
心源性肝硬化,0.0000200000
新生儿呕吐,0.0020000000
新生儿肝炎综合征,0.0150000000
溴中毒,0.0000010000
血吸虫肠病,0.0000055000
吸收不良综合征,0.0012000000
心血管和血栓栓塞综合征,0.0001000000
消化道出血,0.0100000000
先天性食管闭锁,0.0000200000
消化系癌伴血液病综合征,0.0000250000
先天性梅毒性肝硬化,0.0002000000
血色病,0.0000200000
细菌性痢疾,0.0200000000
消化道憩室病,0.0003000000
先天性直肠肛门畸形,0.0000200000
小儿先天性巨结肠,0.0024000000
乙胺嘧啶中毒,0.0000055000
乙酰苯胺类中毒,0.0000200000
有机氯杀虫剂中毒,0.0010250000
幽门梗阻,0.0006000000
原发性肝内硬化综合征,0.0000200000
胰腺损伤,0.0003000000
胰腺脑病综合征,0.0000075000
胰腺假性囊肿,0.0000200000
药物性胃病,0.0008510000
原发性胆汁性肝硬化,0.0000200000
营养不良性肝硬化,0.0008000000
药物性肝硬化,0.0000100000
亚硝酸盐中毒,0.0000100000
银杏中毒,0.0000010000
药物性肝病,0.0000650000
乙肝,0.0718000000
异位ACTH综合征,0.0000500000
胰胆汁综合征,0.0002500000
胰胆管合流异常综合征,0.0000650000
原发性腹膜后肿瘤,0.0000300000
鱼肝中毒,0.0050000000
鱼胆中毒,0.0000100000
原发性肝癌,0.0200000000
真菌性食物中毒,0.0000100000
真菌中毒症,0.0000200000
直肠损伤,0.0000300000
脂肪肝,0.0150000000
致死性肝内胆汁淤积综合征,0.0000300000
Zieve综合征,0.0000100000
肿瘤性息肉,0.2333333333
直肠脱垂,0.0000300000
紫绀-杵状指-肝病综合征,0.0000510000
早孕反应,0.1000000000
自发性食管破裂,0.0000700000
卓－艾氏综合征,0.0000650000
真菌性肠炎,0.0000300000
巴特综合征,0.0500000000
成人多囊肾,0.0000100000
产褥感染,0.0100000000
常染色体显性多囊肾,0.0000075000
多囊肾,0.0005000000
等渗性脱水,0.0013000000
低渗性脱水,0.0097000000
低钾血症,0.0001000000
儿童遗尿症,0.0200000000
恶性高血压性小动脉性肾硬化,0.0000200000
非特异性尿道炎,0.0012000000
非IgA系膜增生性肾炎,0.0000300000
非淋菌性尿道炎,0.0000030000
高渗性脱水,0.0035000000
梗阻性尿路疾病,0.0000040000
高血压肾病,0.0012000000
肝源性肾损害,0.0000200000
高钾血症,0.0003000000
间质性膀胱炎,0.0000500000
急性风湿热肾损害,0.0005000000
急性肾盂肾炎,0.0000700000
急性肾功能衰竭,0.0005000000
急性肾小管坏死,0.0001000000
间质性肾炎,0.0003000000
急进性肾炎,0.0000500000
近端(Ⅱ型)肾小管性酸中毒,0.0001000000
急性肾炎,0.0000300000
急性肾小管间质性肾炎,0.0000100000
急性肾炎综合征,0.0000365000
局灶性肾小球硬化症,0.0008000000
良性高血压性小动脉性肾硬化,0.0000350000
流行性出血热,0.0000350000
狼疮性肾炎,0.0000800000
链球菌感染后的急性肾小球肾炎,0.0000100000
类风湿性关节炎肾损害,0.0000500000
慢性呼吸衰竭,0.0006500000
免疫介导性肾脏病,0.0005000000
慢性肾功能衰竭,0.0000500000
膜性肾小球肾炎,0.0045000000
慢性肾盂肾炎,0.0500000000
慢性肾炎,0.0005000000
尿路真菌感染,0.0008000000
尿失禁,0.0000500000
尿道炎,0.0012000000
尿崩症,0.0000250000
尿道结石,0.0005000000
钠过多,0.4500000000
尿路感染,0.0100000000
膀胱炎,0.0036000000
膀胱颈挛缩,0.0000100000
膀胱癌,0.0002000000
溶血尿毒综合征,0.0000450000
肾前性肾功能衰竭,0.0000500000
肾结核对侧肾积水,0.0000300000
肾及输尿管重复畸形,0.0005000000
神经源性膀胱,0.0005000000
输尿管损伤,0.0000250000
肾发育不全,0.0000060000
肾积水,0.0000010000
肾硬化症,0.0000030000
肾及输尿管结石,0.0040000000
肾结核,0.0000600000
肾病综合征,0.0000600000
肾下垂,0.0000650000
肾石症,0.0050000000
肾血管性高血压,0.0200000000
双侧先天性肾上腺皮质增生,0.0005000000
肾上腺皮质功能减退症,0.0000200000
水过多,0.0005500000
烧伤后急性肾功能衰竭,0.0000500000
肾脏损伤,0.0000650000
肾动脉粥样栓塞,0.0001500000
肾囊肿,0.2500050000
肾细胞癌,0.0000020000
肾盂肾炎,0.0007000000
肾小管性酸中毒,0.0000250000
肾动脉闭塞,0.0000500000
蹄铁形肾,0.0000650000
特异性肾实质疾病,0.0000100000
糖尿病肾病,0.2225000000
微小病变性肾病,0.0000100000
血尿,0.0000200000
小儿原发性肾病综合征,0.0000350000
小儿尿感,0.0000100000
小儿慢性肾功能衰竭,0.0003000000
小儿急性肾功能衰竭,0.0750000000
小儿肾小管性酸中毒,0.0000010000
婴幼儿阴道炎,0.0180000000
阴茎纤维性海绵体炎,0.0131000000
遗尿症,0.0500000000
原发性小血管炎性肾损害,0.0000100000
原发性IgA肾病,0.0021000000
隐匿性肾小球肾炎,0.0000600000
中毒性肾病,0.0000200000
紫癜性肾炎,0.0006000000
癌性神经肌病,0.0000010000
阿尔茨海默病,0.0030000000
安眠药中毒,0.1000000000
阿片中毒,0.0333356667
臂丛神经痛,0.0020000000
Creutzfeldt-Jakob病,0.0000010000
痴呆综合征,0.0004000000
纯植物神经功能衰竭,0.0000030000
丛集性头痛,0.0000250000
多发性硬化,0.0000015000
动眼、滑车及外展神经疾病,0.0000100000
多发性神经炎,0.0000200000
多发性末梢神经炎,0.0000040000
短暂性脑缺血发作,0.0015000000
大便失禁,0.0005000000
儿童学习能力障碍,0.0001000000
儿童口吃,0.0150000000
耳源性脑脓肿,0.0000100000
风湿性舞蹈病,0.0000080000
腓总神经损害,0.0000500000
吩噻嗪类抗精神病药物中毒,0.0005000000
膈肌麻痹,0.0000100000
格林－巴利综合征,0.0000020000
肝豆状核变性,0.0000020000
海绵窦血栓,0.0000500000
昏迷,0.0001000000
昏厥,0.6000000000
颈椎病,0.1500000000
僵人综合征,0.0000030000
急性脊髓炎,0.0000100000
脊髓压迫症,0.0002500000
延髓进行性麻痹,0.0000020000
结节性硬化病,0.0000100000
脊髓亚急性联合变性,0.0002500000
脊髓血管病,0.0001000000
紧张性头痛,0.0000100000
脊神经根炎,0.0000010000
酒精中毒,0.0000600000
急性中毒性脑炎,0.0000100000
老年痴呆,0.0005000000
雷诺综合征,0.0500000000
老年眩晕,0.0005800000
老年性耳聋,0.9000000000
淋巴细胞脉络丛脑膜炎,0.0000500000
末梢神经炎,0.0000500000
慢性进行性舞蹈病,0.0001000000
麻痹性臂丛神经炎,0.0006500000
面神经炎,0.0006000000
脑出血,0.0074000000
脑血栓,0.0010000000
脑肺吸虫病,0.0000300000
脑动脉硬化症,0.0004000000
脑脓肿,0.0
脑梗塞,0.0012000000
脑性瘫痪综合征,0.0000230000
皮肌炎,0.0006000000
偏头痛,0.0750000000
帕金森病,0.0000200000
氰化物中毒,0.0000030000
全植物神经功能不全,0.0500000000
前庭神经炎,0.0005000000
桡神经麻痹,0.0000350000
上矢状窦血栓性静脉炎,0.0000200000
三环类抗忧郁药中毒,0.0000100000
肾上腺素中毒,0.0000130000
士的宁中毒,0.0000100000
神经系统的放射性损伤,0.0000200000
手足徐动症,0.0003000000
视神经炎,0.0010000000
视神经萎缩,0.0000020000
神经症,0.0003000000
Shy-Drager综合征,0.0000100000
头-面血管瘤综合征,0.0000500000
舌咽神经痛,0.0005000000
视束病变,0.0001000000
神经鞘瘤,0.0000100000
神经衰弱,0.1400000000
神经梅毒,0.0666683333
糖尿病性神经病,0.0050000000
头痛,0.0002000000
羰基镍中毒,0.0000010000
位置性眩晕,0.0500000000
小儿结核性脑膜炎,0.0000200000
溴氯菊酯中毒,0.0003500000
小舞蹈病,0.0003000000
新生儿惊厥,0.8000000000
小儿脑瘫,0.0
运动神经元疾病,0.0002000000
意识障碍,0.0000200000
有机磷农药中毒,0.0002500000
晕厥,0.0008500000
咽肌麻痹,0.0050000000
遗传性共济失调,0.0000400000
运动神经元病,0.0000500000
晕动病,0.0090000000
咽部神经鞘膜瘤,0.0000100000
压迫性视神经病变,0.0000200000
正中神经损伤,0.0001000000
躁狂症,0.0006500000
中枢神经兴奋药中毒,0.0000200000
镇静、安定、催眠药中毒,0.0000580000
直立性低血压,0.1750000000
植物神经功能紊乱,0.0067000000
周期性麻痹,0.0006500000
重症肌无力危象,0.0004300000
重症肌无力,0.0000750000
枕大神经痛,0.0000100000
蛛网膜炎,0.0000010000
周期性瘫痪,0.0000030000
周围神经病损,0.0000250000
ADH分泌过多综合征,0.0002500000
闭经,0.0002500000
垂体瘤,0.0000100000
成人全垂体功能减退,0.0003000000
垂体危象与垂体卒中,0.0000300000
垂体前叶机能减退症,0.0000300000
垂体性矮小病,0.0000100000
单纯性甲状腺肿,0.0002500000
多囊卵巢综合征,0.0009000000
单纯性肥胖,0.1000000000
多腺体缺陷综合征,0.0000015000
多发性内分泌肿瘤综合征Ⅰ型,0.0000200000
低血糖症,0.0045000000
代谢性碱中毒,0.0012000000
代谢性酸中毒,0.0002100000
儿童睡眠障碍,0.0000100000
肥胖症,0.1000000000
高渗性非酮症性糖尿病昏迷,0.0000500000
高血脂,0.1500000000
骨质疏松,0.0
Graves病,0.0002000000
黄瘤,0.0005000000
呼吸性碱中毒,0.0030000000
呼吸性酸中毒,0.0006000000
甲状腺功能减退,0.0300000000
甲状腺功能正常的甲状腺肿大,0.0000100000
静止性淋巴细胞性甲状腺炎,0.0005000000
