指甲脱落,0.0000100000
舌裂,0.0010100000
两眼下视不能,0.0006050000
失水多于失钠且...,0.0020000000
指甲床发绀,0.0040500000
分离性漫游症,0.0007000000
回吸性涕血,0.0035100000
口腔黏膜呈现青紫色,0.0020000000
肩关节活动受限,0.0226125000
溃疡,0.0304150000
生理性厌食,0.0500035000
角弓反张,0.2747466667
上唇疖肿,0.0000865000
指甲突然变白,0.0200000000
精神活性物质所...,0.0003200000
紫癜,0.0008390000
喜怒无常,0.1039350000
乳晕深部可扪及肿块,0.0155100000
挤压伤,0.0016710000
脑占位性病变,0.0012200000
下颌角外翻,0.0000200000
胰石阻塞,0.0000650000
疖肿,0.1541170000
尿道口粘连,0.0076300000
肝区血管杂音,0.0000100000
亓红菲,0.2100550000
黏液囊肿,0.0028300000
咳声嘶哑,0.8816335000
心尖部第1心音亢进,0.0001500000
非玻璃体的病变...,0.2000660000
发作性睡眠,0.0000550000
醉酒,0.0006930000
腹痛伴腹泻,1.0849810000
两侧颊部及颞部凹入,0.0001515000
闫铁,1.3427536000
去首高血压,0.0005500000
病理性钙化,0.0000530000
眼底改变,1.0234240000
说话带鼻音,0.0051110000
扁桃体变小而坚韧,1.0007000000
钩回发作,0.0000510000
一过性肉眼血尿,0.0001200000
烧伤创面粪臭味分泌物,0.0004400000
尿道瘘,0.2025150000
菱形-现象,0.0003600000
粪便量多,0.8105000000
先兆早产,0.0120500000
多发性神经炎,0.7010611000
腹肌紧张,1.0783980000
手腕部米粒大小...,0.0022300000
咽喉部充血,0.8339350000
四肢长骨和肌肉...,0.0060000000
耳垂缺损,0.0000600000
两条腿不一样长,0.0700050000
甲状腺机能亢进,0.0006800000
晶状体铁质沉着,0.0000800000
烦躁不安,5.5783302000
过度换气综合征,0.0031250000
外阴肿胀,0.4322181000
仝超,0.1263200000
烫伤,0.0010100000
大便粘腻,0.1502900000
收缩压下降,0.0020100000
膀胱纤维化,0.0036530000
食欲下降,1.2534852000
颈椎痛,0.0000570000
头痛头晕,0.1250360000
镇静药中毒,0.0016400000
肠麻痹软瘫,0.0012000000
岳亮,0.0200000000
间歇性寒颤,0.0000450000
婴儿需要较大量...,0.0001300000
阴蒂肥大,0.0004770000
腹膜炎,1.6796347000
产后便秘,0.0700100000
小腿以下缺血,0.0003010000
上腹及腰背部有...,0.0005200000
注意力缺乏多动症,0.0001200000
柠檬色痰,0.0123320000
增生性瘢痕,0.1300210000
内分泌功能亢进,0.0003030000
副耳,0.0000100000
婴儿肋骨外翻,0.0000200000
肾阳虚,0.0062300000
去大脑强直,0.0001300000
背脊痛,0.0030000000
胆汁性肝硬化,0.0028860000
拔牙后伤口经久不愈,0.0001000000
慢性咳嗽,0.2171775000
鼻粘膜溃疡,0.9000000000
闪电样痛,0.0000031000
大小便潴留,0.0001600000
散脉,0.0500000000
颅内感染,0.0003110000
手腕长骨刺,0.0368676667
脾胃虚弱,0.2760650000
血偏酸,0.0001000000
尿比重下降,0.0500250000
肝内形成嗜酸性肉芽肿,0.0000035000
心瓣膜病变,0.0003900000
小血管纤维性坏死,0.0033700000
阴唇融合,0.0003200000
性发育慢,0.0000335000
体内湿热,0.0226100000
侧脑室增宽,0.0020410000
候亚益,0.0001100000
术后急性精神障碍,0.0064700000
胎盘老化,0.0001030000
肾病综合征,0.0745416000
落枕,0.0003000000
要利琴,0.2763040000
恶臭便,0.1005350000
脊柱生理弯曲消失,0.0035110000
肺内空洞,0.0080000000
打嗝,0.0180000000
新生儿反应低下,0.0750600000
绝经年龄过早,0.0000010000
指鼻不准,0.0000120000
浅昏迷,0.0008500000
子宫性闭经,0.1002500000
拳状手畸形,0.0003000000
手指甲没有白色月牙,0.0010050000
奔马律心音,0.0200010000
血性耳分泌物,0.0005250000
嗅觉倒错,0.0001000000
胸壁疼痛,0.0000540000
瞳孔放大,0.0000000000
慢性贫血,0.0006150000
尿道痒感,0.0020100000
骨软化,0.1349995000
口、眼、生殖器损害,0.0000110000
咯血伴有皮肤粘膜出血,0.0001020000
埋藏齿,0.3000600000
言语增多,0.0061750000
大腿内侧痛,0.0010700000
孕妇小腿浮肿,0.0900000000
硬化,0.2917135000
肺动脉杂音,0.0016000000
肌阵挛,0.8066165000
胸部隐痛,0.0355060000
钙化影,0.0001050000
神经纤维过度生长,0.0001000000
入睡障碍性失眠,0.0250500000
抬举性搏动,0.0021200000
情感麻痹,0.0000600000
脉压小,0.0200970000
凸甲,0.0000100000
流黄鼻涕,0.0004700000
风盛血燥,0.0012000000
咳嗽伴哮鸣音,0.0613150000
热痉挛,0.0004050000
胸骨压痛,0.0006970000
眼底无红光反射,0.0003100000
代谢性低钾,0.0012110000
油腻性鳞屑,0.0000130000
交叉腿,0.0000351000
局灶症状,0.0001610000
南康立,0.0000300000
气血失和,0.0030330000
小儿嘴角溃疡,0.0500000000
儿童性别偏差,0.0016000000
舌震颤,0.2000100000
紧箍咒一样头紧,0.1402600000
精子存活率低,0.0005500000
骨髓象左移现象,0.0005000000
横结肠息肉,0.0035000000
胃区包块,0.0000650000
无汗腺导管角质...,0.0023250000
血管杂音,0.0719855000
大小便失禁,0.0098820000
腹股沟淋巴结肿大,0.5154295000
深黄色或带绿色...,0.3122300000
妊娠时出现的多毛,0.0001400000
脑干梗塞,0.2082000000
紧张性疲劳,0.1368766667
频繁遗精,0.0000100000
多汗且臭味较浓,0.0037050000
违拗症,0.0016300000
分裂型人格障碍,0.0012100000
经期缩短,0.0400100000
脑器质性精神障碍,0.0000420000
视力下降,0.0011700000
精子凝集,0.0007000000
瘀血性痛经,0.0003500000
输尿管扩张,0.0000870000
垂直性忽略症,0.0000100000
肠壁坏死,0.0034560000
肠壅积,0.0005000000
眶周青紫,0.0050300000
腰酸,2.2716460000
睾丸触痛,0.1105860000
睑结膜出现灰白色膜,0.0211000000
肺部啰音,0.8693255000
口唇干燥,0.0551700000
忧郁,0.0535035000
四肢瘫痪,0.0032932000
结节,2.1979492000
脑痉挛,0.0022400000
肛腺分泌减少,0.1002500000
心脏淤积淀粉样物质,0.0000200000
体温过低,0.0007000000
尿道结节,0.0002100000
烫伤水泡破了,0.0005000000
口渴,0.0831560000
耳漏,0.0084800000
眼睛发红,0.0607900000
晶状体青光眼斑,0.0000400000
恋尸型性变态,0.0000250000
低补体血症,0.0003565000
虹膜新生血管与...,0.0000300000
口鼻生疮,0.0000100000
面颊及上胸部充血,0.0010660000
大便失禁,0.0240785000
胆道运动功能障碍,0.3505050000
饮酒性面红,0.0000100000
鼻子颜色苍白,0.1260000000
乳头内陷,0.0020020000
脑缺血,0.2297550000
踝阵挛,0.0180480000
眼发胀、发干,0.0005110000
舌型骨折,0.5800000000
头颅向上生长呈塔形,0.0005000000
甲下出血,0.0001200000
气道陷闭,0.0050000000
脐周皮肤青紫色斑,0.0300120000
足趾屈曲挛缩,0.0001010000
眼屎多,0.1502800000
腹壁外侧包块...,0.0070900000
眼前冒金花,0.0403700000
营养不良性水肿,0.0005200000
口腔念珠菌感染,0.0101695000
少尿,0.5270070000
局部压痛,0.0086310000
肝功检查胆红素...,0.0280800000
女性不孕,0.3171160000
腓肠肌痉挛性疼痛,0.0006800000
前列腺快感,0.0000000000
唇干裂,0.9023510000
直肠狭窄,0.2384250000
思考困难感,0.0019000000
外踝呈现凹陷,0.0005316000
胸膜摩擦音,0.0007475000
鼻干,0.0020500000
恐风,0.0035000000
功能性头痛,0.0000260000
急性呼吸困难,0.0011170000
鼻尖上翘呈马鞍状,0.0003800000
挛缩性疤痕,0.8750070000
角膜大小不等的...,0.0001810000
无腋毛,0.0000101000
目赤,0.0278400000
结核杆菌血行播散,0.0005780000
串珠肋,0.0506250000
直肠与肛门狭窄,0.0006545000
小肠细菌过度生长,0.0150200000
情绪性感冒,0.8897900000
小腹刺痛,0.0010000000
肢体不自主震颤,0.0000700000
腹肌强直,0.1046030000
食欲缺乏,0.9309152000
环甲肌失去收缩...,0.0005000000
风湿性多发性肌痛症,0.0533000000
拥抱反射消失,0.0020700000
四肢畸形,0.0011270000
右下腹痛,0.4021980000
排卵期头晕,0.0050000000
注射针眼和手术...,0.0000100000
手掌呈黄色,0.0003000000
骨髓象改变,0.0000351200
肢体僵硬感,0.0022470000
女性腰痛,0.0001000000
绝经后白带增多,0.1003500000
肾脏破裂,0.0000600000
鼻孔流脓,0.0010300000
人格解体,0.0000450000
蔗糖-异麦芽糖...,0.0000300000
鼻窦气压伤,0.0040500000
甲胎蛋白增高,0.0500500000
鼻子糜烂,0.0165300000
齿龈铅线,0.0050000000
五志化火,0.0000200000
动脉造影异常,0.1501060000
机械地重复周围...,0.0013000000
腭部可见小出血点,0.0005460000
气血凝滞,0.0023600000
肚脐痒,0.9031500000
持续的肌肉收缩,0.0000030000
胆总管结石,0.3886760000
乳腺囊性增生,0.0831600000
突然出现剧烈的腰痛,0.1500200000
血虚,0.0403635000
交感神经高度紧张,0.0004950000
腹围增大,0.2575820000
表情迟钝,0.0001200000
腰肌痉挛,0.1032200000
犬吠样咳嗽,0.1300850000
眼底异常,0.0016200000
绝汗,0.0000300000
凉结节,0.2215380000
阴道口局部红肿热痛,0.8522500000
耳廓腹侧面局限性囊肿,0.0020010000
趾短小,0.0001100000
骶椎腰化,0.0022650000
精虚血弱,0.1005100000
视野缺损,0.3033490333
岔气,0.0003800000
盐类皮质激素分泌过多,0.0002100000
口唇青紫,0.0009100000
韧带拉伤,0.0005850000
粘膜疹,0.0004300000
脂膜炎,0.0029725000
面部皮肤有结节状增生,0.0005300000
呼吸气为腐臭味,1.0012000000
腰部的不稳交锁现象,0.0012040000
舌淡体胖,0.0000815000
漏斗骨盆,0.0400200000
睫毛掉落,0.0000220000
产妇颈背酸痛,0.0093000000
牙列拥挤,0.0008100000
深痱,0.0010000000
病态欣快感,0.0005000000
无痛性阴囊内肿块,0.0060650000
昏迷,3.8061236334
肺通气一血流比例失调,0.0005350000
抗利尿激素(A...,0.0150515000
尿急,3.3671449333
肺动脉瓣区可听...,0.0000500000
流清涕,0.8218000000
口唇周围有炎性...,0.0001000000
脓肿,1.7748926000
叹气后舒服,0.0000300000
脚臭,0.0035000000
眼部烧伤感,0.0001350000
咳巧克力色痰,0.9003000000
WUJ,0.0020080000
牢脉,0.0015000000
尿道弥漫性浸润,0.0029610000
阴道脓性分泌物,0.0005100000
肺部小结节,0.0050000000
口唇严重充血呈红色,0.0000210000
掌跖发红,0.0000300000
粒细胞减少,0.1530501000
浅棕色斑点,0.0195760000
气短,2.0367886000
血管性痴呆,0.0004300000
蹲下起来后眼前发黑,0.1750000000
脓疱性痤疮,0.0546000000
心脏肥大,0.0000850000
血浆胆固醇水平高,0.1817041000
心跳加快,0.4099200000
低镁血症,0.0006700000
掌骨和跖骨短,0.0005300000
新陈代谢旺盛,0.0005200000
精子活力低,0.0002600000
婴儿湿疹结痂,0.0009000000
胫骨结节处的酸...,0.0000800000
孕妇腿抽筋,0.0001000000
眼球不同轴,0.0000100000
颌骨错位,0.0000400000
乳晕痒,0.0130100000
浆液脓性分泌物,0.0003520000
骶尾部窦道形成,0.0080000000
杵状指（趾）,0.9130830000
局部游走性红斑,0.0001020000
腹股沟疼痛,0.0030800000
面下部头痛,0.0001360000
反复发作抑郁症,0.0016000000
输尿管间脊肥大,0.4700000000
气郁体质,0.0003400000
阴道裂伤,0.0910000000
肝臭,0.0500600000
夜间磨牙,0.0004000000
情感倒错,0.0002100000
胃肠道功能不好,0.0002600000
腹壁不自主轴动,0.0003600000
大便不成形,0.3001500000
XV-现象,0.0003150000
先天性虹膜缺乏,0.0000010000
阴唇肥大,0.0000100000
脑实质出血,0.0020200000
子宫前位,0.0001000000
脑白质脱髓鞘,0.0001030000
酒精性幻觉症,0.0007000000
齿轮样强直,0.0185000000
输尿管向心偏移,0.0006020000
口唇发绀,0.0170200000
指(趾)和小腿...,0.0000550000
月经稀少,0.0819530000
青少年白发,0.0000400000
阴道持续流血不停,0.0000000000
异位钙化,0.0000200000
乳头脱皮,0.2030010000
腓肠肌痉挛,0.2506500000
对光反应消失,0.1023930000
小阴唇及前庭也...,0.0009550000
神经根损伤,0.0505420000
小儿剧烈咳嗽,0.0130000000
隐睾,0.0003660000
沮丧,0.0761000000
小肠损伤,0.0150900000
“老练”外貌,0.0250000000
胃粘膜充血,0.1004000000
脱水,2.5482045500
颈部呈僵直状,0.0004300000
持续性弛张热,0.0000010000
乳腺胀痛,0.0824200000
手脚发热,0.0000200000
近视散光,0.0554465000
肠道转运障碍,0.0001500000
小儿遗尿,0.2500000000
腰部酸胀及无力,0.4087100000
指甲上有直线,0.1400000000
头晕目眩,0.1580000000
抽风,0.0033320000
耳源性破伤风,0.0110000000
结膜变浅或变苍白,0.3500000000
胃重复畸形,0.0000170000
脊髓出血,0.0000910000
颈髓硬膜外病变,0.0000100000
心功能失代偿,0.0000000000
老年妇女乳房增大,0.0160000000
苔黄腻,1.3618090000
口腔粘膜上白色...,0.0000400000
头摇,0.0005010000
一过性全面性遗忘,0.0002300000
尾部疼痛而拒坐,0.0005100000
臭汗,0.0030955000
乳汁淤积,0.0342000000
肝细胞坏死,0.0009400000
产前征兆,0.0043000000
收缩期反流性杂音,0.0000700000
气体弥散障碍,0.0005700000
视觉识别障碍性眩晕,0.1000700000
寒气重,0.0030000000
臀产式,0.1350030000
嗓音粗,0.0001800000
癫痫伴发的神经症,0.0100400000
脂质沉积症,0.0150100000
颈部搏动,0.1614300000
胆汁排泄受阻,0.0485740000
股三角区压痛,0.0055550000
小儿进食易呕吐,0.0030020000
椎管大小变化,0.0030060000
前斜角肌肥厚痉挛,0.1500500000
肺纹理增多,0.0011940000
眩晕,2.9430380000
儿茶酚胺分泌过量,0.0009650000
肺积水,0.0002600000
对声音敏感,0.0450000000
胸壁血管充盈,0.0050000000
肾小管坏死,0.2801100000
十二指肠高度扩张,0.0002200000
口舌生疮,0.7610620000
弹钢琴指(趾)征,0.0001000000
晨起时颈背部弥...,0.0000060000
骶骨裂,0.0071500000
腭舌咽呼吸肌呈...,0.1251500000
眉下垂或位置低,0.0004000000
颈椎间盘退变,0.0000512000
嗜睡,2.4201630000
粪便中发现白色节片,0.0007160000
脑电波的改变,0.0057350000
下肢红斑结节,0.0001100000
血管过敏性炎症,0.0005620000
膝盖砸伤肿痛,0.0000200000
四肢屈侧出现橘...,0.0080010000
丘脑下部损害,0.0003500000
体重减轻,0.9848755000
产后抑郁,0.0016000000
眼球不能随意动,0.0679270000
脑神经麻痹,0.0050250000
脉沉缓或沉细,0.0876200000
流鼻涕,3.8077940000
脑白质变性,0.0009015000
阴道溃疡,0.0310300000
推髌抗阻痛,0.0001400000
指甲类似云母,0.0000350000
分泌性腹泻,0.2100760000
情绪性胃痛,0.5920000000
颅内头痛,0.0001330000
血尿伴排尿不畅,0.0002300000
抗内膜抗体阳性,0.0020500000
尿无力,0.1555000000
新生儿贫血,0.0000400000
腓肠肌压痛,0.0000800000
休克,2.4645840333
哭泣样尖叫,0.0006550000
小儿便秘,0.1750200000
心内分流为右向左,0.0075000000
持续性腰痛伴有晨僵,0.0030410000
眼面痛,0.0000250000
肾异位伴随输尿管异位,0.0000850000
子宫压痛,0.1006430000
维生素D中毒,0.0006100000
低血压,2.7276187000
直肠肛门内胀痛不适,0.1038000000
考试焦虑,0.0002000000
判断力和定向力障碍,0.0011000000
蛛网膜腔内囊肿,0.0084300000
耳闷,0.3726850000
孕妇小腹痛,0.0052850000
搓手顿足,0.0005000000
睑缘呈横“S”形下垂,0.0021550000
代开明,0.0023610000
蚁走感,0.0007225000
小孩频繁眨眼,0.0020000000
婴儿头皮结血痂,0.0001300000
血离脉络,0.0002000000
遗传性肥胖,0.2000000000
食物过敏,0.0300100000
膀胱功能障碍,0.0026925000
腹壁反射减弱或消失,0.0077500000
基底节出血,0.0535500000
鼻甲萎缩,0.0065000000
不典型增生,0.2345233333
月经推迟,0.0094100000
四肢近端肌肉和...,0.0002520000
髂骨角增大,0.0005100000
毒蕈碱样症状,0.0003350000
阴茎硬结,0.0232180000
阴虚火亢症,0.0000100000
神经疼痛,0.0001310000
神经性厌食,0.0004582000
遗尿,0.0772820000
光过敏,0.0011630000
恶食凉物,0.0100000000
点状出血,0.8348108333
品行障碍,0.0000350000
背胀,0.0060900000
剧烈运动后腰痛,0.0052100000
急性贫血,0.0050100000
心脏转移,0.0400000000
第一心音亢进,0.0010400000
走动性自动症,0.0000400000
爆发性水泻,0.8005010000
虹视,0.2411633333
颈椎生理曲度变直,0.1500000000
血压为零,0.1020000000
嗜盐,0.0018000000
额横纹增深,0.0000750000
产后血晕,0.0000100000
长头巨脑,0.0000450000
新生儿皮肤褶皱,0.0300500000
牙龈长脓包,0.0072000000
风丘疹,0.0003100000
软产道裂伤,0.0100000000
心脏性猝死,0.0028150000
脉率增快,0.0019100000
口眼歪斜,0.0740000000
胃肠感冒,0.0027500000
拔牙后出血不止,0.0003171000
网状青斑和坏疽,0.0005000000
舞蹈病样动作,0.0000150000
心尖搏动弥散,0.0005353000
黑便,0.8352555000
岳淑芹,0.1037080000
心包纤维增厚,0.0001690000
子宫有局限性轻压痛,0.0005210000
阿司匹林过敏,0.0000000000
胸骨下端压痛,0.0000200000
绝经后出血,0.1654960000
眼睛刺痛,0.0113820000
门静脉积气,0.0100000000
运动气喘,0.0053000000
闫会星,0.0054250000
男型骨盆,0.0003200000
消瘦严重者呈”...,0.0000230000
感觉性共济失调,0.0734784333
舌痛,0.1934900000
淤青,0.0000400000
胸闷,1.4503307333
有机磷中毒,0.0000200000
夜间盗汗,0.0202980000
烧心,0.1639125000
粪柱变形变细,0.0000850000
胸部有过度回响,0.0000500000
β-氨基酸尿,0.0001600000
食管黏膜呈管型剥脱,0.0000400000
隋静,0.0470900000
波动性听力减退,0.0305200000
血管畸形,0.0618956000
喉部淋巴滤泡增生,1.0000100000
阑尾穿孔,0.0030950000
过敏性皮炎,0.1061400000
假性宫缩,0.0003000000
腕管综合征,0.3004345100
起搏频率增高,0.1756300000
小指指甲有凹陷,0.0003700000
青红丘疹,0.0000500000
淋巴结节,0.0000000000
肾间质水肿,0.1000100000
酒精中毒性偏执状态,0.0002000000
蹲踞现象,0.0300320000
始于眼部，扩张...,0.0001010000
